mlbamid,steamerid,firstname,lastname,Team,position,bats,p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,BaseRunning,UZR,R,RBI,BABIP,wRAA,DEF_adj
573627,12101,Kennys,Vargas,MIN,DH,B,0.002,0.004,0.008,0.067,0.265,0.472,0.162,0.016,0.005,0,18.7,0,0,0,0,0,0,46.8,0,0,-7.022621,26,0.82,65.5452,266.1,1.5966,26.8963,28.4929,69.9419,1.8627,2.4481,0.9925,1.9425,232.8094,57.2885,35.215,10.4614,0.5919,11.0202,0.246085,0.330607,0.438119,0.330071,0.41166,0.7065,0.4498,-0.1199,-0.029,-0.1489,0.009,31.1686,33.8125,0.30085415,2.65,-7.022621268
593871,13152,Jorge,Polanco,MIN,SS,B,0.007,0.418,0.019,0.001,0.008,0.079,0.33,0.024,0.113,0,0,7,0,104.9,0,0,0,0,0,0,5.360788,23,0.79,111.8772,464.5,0.4645,29.4587,29.9232,74.3734,2.787,4.2734,2.8245,3.3845,425.5809,114.6102,81.1907,20.1497,4.6,8.6698,0.269302,0.319098,0.399382,0.310841,0.34452,9.7555,6.3162,-0.7747,0.386,-0.3887,-5.906,50.8075,48.1078,0.30625499,-2.744,5.3607879
408045,1857,Joe,Mauer,MIN,1B,L,0.007,0.271,0.676,0,0.036,0.001,0.003,0.004,0.002,0,110.4,0,0,0,0,0,0,8.5,0,0,-10.192398,34,0.85,118.908,521.5,8.344,53.7447,62.0887,91.8475,2.086,4.7978,1.4591,3.9257,451.9405,123.2818,87.2968,23.552,2.691,9.742,0.272786,0.360467,0.401485,0.329091,0.36033,1.8379,1.1312,-0.268,-0.475,-0.743,1.127,60.5789,54.8926,0.3204834,4.772,-10.19239802
503437,4626,James,Beresford,MIN,3b,L,0.15,0.05,0.025,0.075,0.075,0.05,0.225,0.2,0.15,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,28,0.83,0.2,1,0,0.0555,0.0555,0.161,0.004,0.0092,0.0064,0.0074,0.9267,0.241,0.1978,0.0347,0.0042,0.0043,0.260138,0.302503,0.320557,0.275074,0.30311,0.0064,0.0038,-0.0006,0.001,0.0004,-0.009,0.0883,0.0796,0.30788241,-0.035,0.003333333333
666560,18497,Byung-ho,Park,MIN,DH,R,0.003,0.003,0.001,0.018,0.667,0.201,0.096,0.011,0,0,33.5,0,0,0,0,0,0,50.3,0,0,-8.657928,30,0.82,83.7864,343.7,1.0311,28.6093,29.6404,105.4215,5.1555,3.162,1.1644,2.6898,305.05,71.864,41.5207,12.0353,0.8072,17.5008,0.235579,0.311381,0.452439,0.326261,0.44048,2.4797,1.4942,-0.207,0.368,0.161,0.647,41.6737,47.9334,0.29414531,2.343,-8.657928
429664,3269,Robinson,Cano,SEA,2B,L,0.013,0.04,0.907,0.035,0,0.001,0.002,0.002,0,0,0,145.3,0,0,0,0,0,0,0,0,2.42217,34,0.87,145.3302,634.8,6.9828,38.9406,45.9234,92.4725,5.7132,5.8402,0.9725,4.8188,577.3721,166.4621,109.6289,31.5094,1.6666,23.6572,0.288304,0.344093,0.471577,0.345697,0.38291,2.5358,1.6418,-0.3511,-1.835,-2.1861,-0.374,78.8608,88.6509,0.30640804,14.507,2.42217
502481,4866,Jarrod,Dyson,SEA,LF,L,0.573,0.028,0.008,0.006,0.008,0.004,0.011,0.077,0.286,0,0,0,0,0,81.8,11.9,7.4,0,0,0,-4.262044,32,0.77,101.1042,430.3,1.2909,30.5858,31.8767,69.5538,4.303,3.9588,3.7729,2.9549,387.3925,101.1435,76.8538,16.147,4.3719,3.7708,0.261077,0.321946,0.354525,0.296829,0.32087,33.8315,10.5086,2.3237,1.334,3.6577,9.84,51.0742,34.2415,0.30714731,-7.516,-4.2620445
628338,18721,Guillermo,Heredia,SEA,LF,R,0.115,0.08,0.002,0.009,0.002,0.004,0.055,0.137,0.597,0,0,0,0,0,39.8,4.3,14.2,0,0,0,-2.632125,26,0.67,58.3362,227.6,0,18.6156,18.6156,35.6177,3.6416,2.0939,1.8061,1.7174,201.8193,52.9135,39.7585,9.0394,1.173,2.9426,0.262191,0.332925,0.36235,0.30734,0.32434,4.6261,2.4259,-0.1438,0.339,0.1952,-0.26,24.4634,20.6422,0.30289726,-2.002,-2.6321247
493193,18722,Dae-Ho,Lee,SEA,1B,R,0.009,0.026,0.004,0.031,0.259,0.36,0.127,0.132,0.053,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,35,0.81,0.2,1,0.003,0.0691,0.0721,0.2259,0.012,0.0092,0.0046,0.0075,0.9038,0.2211,0.1491,0.0372,0.0011,0.0338,0.244729,0.306728,0.400337,0.305616,0.36416,0.0029,0.0019,-0.0005,-0.003,-0.0035,0.003,0.1069,0.1169,0.28744629,-0.01,-0.01666666667
430681,2167,Dan,Johnson,SLN,1B,L,0.049,0.078,0.024,0.078,0.122,0.078,0.2,0.224,0.146,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,37,0.7,0.2,1,0.005,0.0998,0.1048,0.2174,0.009,0.0092,0.0059,0.0075,0.8728,0.1913,0.1281,0.0335,0.0022,0.0275,0.219315,0.307017,0.357379,0.2917,0.32512,0.0071,0.0042,-0.0006,-0.002,-0.0026,-0.001,0.0999,0.1025,0.25779037,-0.022,-0.01666666667
649557,15937,Aledmys,Diaz,SLN,SS,R,0.027,0.65,0.024,0.002,0.145,0.025,0.066,0.048,0.012,0,0,0,0,127.8,0,0,0,0,0,0,6.3909,26,0.77,127.818,554.8,4.4384,36.7296,41.168,79.6388,6.1028,5.1042,3.2678,4.0718,500.1895,141.2288,91.0994,30.9914,2.9506,16.1874,0.282348,0.341772,0.453192,0.339069,0.37028,6.8347,4.4998,-0.6387,-0.122,-0.7607,-6.955,70.6024,63.6266,0.30614754,9.644,6.3909
425509,1738,Jhonny,Peralta,SLN,3B,R,0.002,0.006,0.032,0.038,0.233,0.484,0.195,0.003,0.008,0,0,0,96.1,14.8,0,0,0,0,0,0,2.339842,35,0.83,110.8404,449.7,1.3491,33.3265,34.6756,82.58,3.5976,4.1372,1.7014,3.2738,406.4516,105.826,70.5092,22.4892,1.1026,11.725,0.260364,0.32165,0.407663,0.315273,0.35568,1.7439,1.192,-0.2689,-1.686,-1.9549,0.527,45.83,51.9916,0.29833517,-1.012,2.3398416
593700,12926,Alen,Hanson,PIT,SS,B,0.176,0.011,0.008,0.008,0.014,0.182,0.195,0.022,0.385,0,0,13.6,0,31.3,0,0,0,17.1,0,0,-0.208592,24,0.79,62.046,247.4,0.7422,13.3071,14.0493,43.1601,1.237,2.2761,1.7054,1.7885,228.6198,57.6403,41.6012,9.7029,2.4544,3.8818,0.25212,0.296815,0.366971,0.287142,0.32486,13.9667,7.6871,-0.4257,0.292,-0.1337,-1.548,24.2408,24.1135,0.2931753,-6.299,-0.208591767
605137,13145,Josh,Bell,PIT,1B,B,0.034,0.404,0.025,0.002,0.311,0.143,0.033,0.015,0.033,0,77.2,0,0,0,34.3,0,8.6,0,0,0,-8.581545,24,0.8,120.1392,511.6,5.6276,45.6993,51.3269,76.0384,3.0696,4.7067,2.5571,3.8111,450.8353,126.3189,88.2272,23.3267,2.6323,12.1327,0.280201,0.355021,0.424359,0.335329,0.36024,5.698,3.8785,-0.615,0.123,-0.492,-3.228,60.5615,56.1434,0.31157953,7.315,-8.581545
621559,14556,Max,Moroff,PIT,2B,B,0.083,0.083,0.042,0.042,0.042,0.083,0.208,0.25,0.167,0,0,1.6,0,0,0,0,0,0,0,0,0.027,24,0.78,1.62,6.5,0.013,0.7055,0.7185,1.578,0.0325,0.0598,0.0418,0.0486,5.6586,1.2912,0.9312,0.2458,0.0337,0.0805,0.228173,0.316205,0.326187,0.286848,0.32786,0.1313,0.0882,-0.0119,0.007,-0.0049,0,0.5949,0.5496,0.29903426,-0.167,0.027
501983,2830,Travis,Snider,PIT,OF,L,0.029,0.209,0.026,0.017,0.069,0.137,0.168,0.102,0.243,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,29,0.77,0.2,1,0.004,0.0874,0.0914,0.217,0.007,0.0092,0.0061,0.0074,0.888,0.2154,0.1471,0.0425,0.0035,0.0223,0.242576,0.315757,0.373723,0.300894,0.34634,0.0062,0.0037,-0.0006,0.001,0.0004,-0.009,0.1018,0.1015,0.29431489,-0.014,-0.005333333333
448170,4793,Travis,Ishikawa,PIT,1B,L,0.026,0.02,0.016,0.022,0.077,0.13,0.223,0.162,0.324,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,33,0.78,0.2,1,0.004,0.0682,0.0722,0.284,0.013,0.0092,0.0063,0.0076,0.9009,0.2031,0.1375,0.0396,0.0015,0.0245,0.225509,0.290195,0.354502,0.281124,0.35943,0.0051,0.0028,-0.0004,0,-0.0004,0.003,0.0928,0.1027,0.29766667,-0.03,-0.01666666667
444379,5887,John,Jaso,PIT,1B,L,0.37,0.023,0,0.005,0.006,0.197,0.363,0.005,0.029,0,55.6,0,0,0,0,0,0,20.8,0,0,-7.056178,33,0.79,76.3668,320.8,0.3208,32.6615,32.9823,57.4056,3.5288,2.9514,2.1744,2.1921,279.9224,73.5592,48.1605,16.6193,1.4337,7.3457,0.262782,0.345451,0.411128,0.330157,0.35942,2.7295,1.6517,-0.2325,-0.866,-1.0985,-0.831,36.0991,32.8658,0.30462148,3.218,-7.056177597
628356,17182,Jung-Ho,Kang,PIT,3B,R,0.005,0.061,0.003,0.26,0.271,0.28,0.095,0.006,0.019,0,0,0,24.2,24.2,0,0,0,0,0,0,1.61298,30,0.82,48.3894,200.1,0.4002,15.76,16.1602,45.0032,4.6023,1.8409,0.6679,1.4569,177.2127,46.2205,29.1404,9.1488,0.3899,7.5414,0.260819,0.335868,0.444511,0.336449,0.39904,1.7705,1.1272,-0.1675,0.106,-0.0615,-1.894,23.0198,26.3949,0.30667275,3.046,1.61298
542993,12701,Billy,Burns,KCA,CF,B,0.28,0.023,0.002,0.003,0.007,0.007,0.007,0.171,0.501,0,0,0,0,0,8.3,13.8,5.5,0,0,0,-0.46062,27,0.82,27.6372,110.4,0.3312,5.8188,6.15,16.6705,1.104,1.0157,0.9278,0.8129,101.4053,26.8677,21.1184,4.0053,1.0959,0.648,0.264953,0.311693,0.345238,0.287322,0.31324,5.5611,1.9035,0.2981,0.336,0.6341,-0.399,11.4694,8.8937,0.30883148,-2.794,-0.46062
609275,13769,Raul,Mondesi,KCA,2B,B,0.092,0.004,0.002,0.002,0.002,0.004,0.023,0.076,0.796,0,0,62.1,0,7.8,0,0,0,0,0,0,1.421944,21,0.69,69.8058,265.5,0.2655,12.6735,12.939,70.6991,1.593,2.4426,2.1665,2.0243,246.7772,56.8782,39.2033,8.7133,3.8584,5.1033,0.230477,0.271171,0.359096,0.271731,0.34973,14.7826,5.8347,0.5001,0.404,0.9041,0.24,27.3613,25.4096,0.29927844,-10.136,1.4219442
543333,3516,Eric,Hosmer,KCA,1B,L,0.001,0.029,0.543,0.344,0.057,0.021,0.003,0.003,0,0,145.4,0,0,0,0,0,0,0,0,0,-12.1176,27,0.87,145.4112,626.7,5.0136,51.7283,56.7419,114.9262,3.1335,5.7656,0.9768,4.6101,561.2377,156.09,102.5452,29.8699,2.1674,21.5075,0.278129,0.345156,0.454047,0.341355,0.38959,5.2661,2.975,-0.3554,-0.627,-0.9824,-0.3,75.4695,83.0278,0.3134096,12.076,-12.1176
461235,4467,Brandon,Moss,KCA,DH,L,0.002,0.004,0.019,0.243,0.337,0.095,0.085,0.196,0.019,0,5.7,0,0,0,0,0,20.1,100.3,0,0,-13.183801,33,0.84,126.1008,513.9,3.5973,45.9951,49.5924,144.7664,6.1668,4.7279,2.0234,3.917,452.2004,107.2781,59.35,22.0919,2.3237,23.5125,0.237238,0.318511,0.452358,0.328168,0.4247,1.474,0.9227,-0.2173,0.236,0.0187,-0.269,62.1018,69.6678,0.29101597,4.311,-13.18380081
519058,4892,Mike,Moustakas,KCA,3B,L,0.001,0.62,0.001,0.094,0.161,0.031,0.029,0.023,0.038,0,0,0,130.1,0,0,0,0,0,0,0,2.16864,28,0.81,130.1184,563.2,0.5632,42.0063,42.5695,79.0026,6.1952,5.1814,3.051,4.1208,507.2636,135.5227,81.2446,29.823,1.5089,22.9461,0.267166,0.328999,0.46761,0.340377,0.36654,3.0823,2.0549,-0.3814,-0.681,-1.0624,3.121,73.1753,73.8378,0.27495551,10.398,2.16864
460086,5209,Alex,Gordon,KCA,LF,L,0.073,0.18,0.009,0.094,0.218,0.372,0.021,0.032,0.001,0,0,0,0,0,125.6,0,0,0,0,0,-6.28074,33,0.85,125.6148,526.7,3.6869,49.7596,53.4465,133.9107,8.9539,4.8456,2.3204,3.7852,458.1939,113.2654,73.9503,22.6989,1.7977,14.8185,0.2472,0.334998,0.401615,0.320037,0.38794,5.6027,3.1515,-0.3308,1.175,0.8442,7.969,59.4942,56.5593,0.31427592,0.885,-6.28074
408299,1609,Omar,Infante,KCA,2b,R,0.017,0.215,0.003,0.003,0.026,0.061,0.189,0.352,0.134,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,35,0.8,0.2,1,0.001,0.0408,0.0418,0.159,0.004,0.0092,0.0069,0.0076,0.9398,0.2321,0.168,0.0459,0.007,0.0112,0.246931,0.279749,0.346365,0.271192,0.30484,0.0079,0.0044,-0.0005,0,-0.0005,-0.001,0.0914,0.0901,0.28422542,-0.039,0.003333333333
475174,2530,Yonder,Alonso,OAK,1B,L,0.002,0.055,0.008,0.005,0.322,0.087,0.256,0.257,0.008,0,108.1,0,0,0,0,0,0,0,0,0,-9.0045,30,0.82,108.054,433.4,1.3002,37.5001,38.8003,59.4936,2.6004,3.9873,2.2692,3.3724,386.3577,105.1823,72.8161,23.4388,0.7689,8.1584,0.272238,0.339994,0.400232,0.322163,0.33864,3.3245,1.9947,-0.2884,-0.997,-1.2854,2.509,46.103,45.5334,0.30124339,1.489,-9.0045
459964,3353,Matt,Joyce,OAK,RF,L,0.007,0.109,0.026,0.014,0.517,0.131,0.124,0.009,0.061,0,0,0,0,0,11.4,0,106.3,0,0,0,-5.88465,32,0.8,117.693,484.8,3.8784,65.8478,69.7262,112.3513,4.848,4.4602,1.9832,3.751,404.4916,93.8064,58.5922,19.2609,2.0287,13.9246,0.231914,0.348748,0.392838,0.324894,0.36493,3.0856,2.1442,-0.4171,0.776,0.3589,-6.962,55.562,51.6565,0.28330225,2.758,-5.88465
445095,4611,Jason,Pridie,OAK,OF,L,0.074,0.074,0.11,0.037,0.037,0.206,0.184,0.257,0.022,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,33,0.75,0.2,1,0.005,0.0664,0.0714,0.219,0.006,0.0092,0.0055,0.0074,0.9097,0.2236,0.1572,0.0377,0.0063,0.0224,0.245797,0.302671,0.374892,0.293131,0.34724,0.0202,0.0103,-0.0005,0,-0.0005,-0.004,0.1017,0.1017,0.29776528,-0.021,-0.005333333333
519390,5000,Stephen,Vogt,OAK,C,L,0.038,0.349,0.127,0.011,0.199,0.174,0.085,0.011,0.006,94.4,0,0,0,0,0,0,0,23.7,0,0,5.104046,32,0.84,118.098,503.4,3.0204,36.9727,39.9931,83.2474,3.0204,4.6313,2.3359,3.7023,454.3483,118.3527,78.2461,23.9863,2.1012,14.0191,0.260496,0.322053,0.415105,0.31677,0.35041,1.3732,0.8928,-0.2333,-0.02,-0.2533,0.987,57.2142,56.5049,0.28918569,-0.511,5.104045872
518911,5386,Andrew,Lambo,OAK,OF,L,0.037,0.128,0.037,0.037,0.037,0.077,0.121,0.147,0.381,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,28,0.7,0.2,1,0.002,0.0634,0.0654,0.2074,0.007,0.0092,0.0066,0.0075,0.9135,0.233,0.1477,0.0457,0.0068,0.0328,0.255097,0.307443,0.427673,0.314759,0.37278,0.0104,0.0056,-0.0005,0.001,0.0005,-0.011,0.1144,0.1191,0.2940658,-0.003,-0.005333333333
425496,1760,Cody,Ross,OAK,OF,R,0.033,0.038,0.028,0.033,0.173,0.231,0.162,0.119,0.183,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,36,0.57,0.2,1,0,0.0694,0.0694,0.2252,0.008,0.0092,0.0054,0.0075,0.9097,0.2168,0.1479,0.0419,0.0035,0.0235,0.238365,0.295855,0.369734,0.290116,0.34304,0.0136,0.0082,-0.0009,-0.001,-0.0019,-0.01,0.0996,0.1021,0.28915482,-0.023,-0.005333333333
570639,12090,Yefri,Perez,MIA,CF,B,0.045,0.136,0.023,0.068,0.159,0.136,0.114,0.136,0.182,0,0,0,0,0,0,3.2,0,0,0,0,0.054,26,0.74,3.24,13.1,0,0.7664,0.7664,2.6387,0.0786,0.1205,0.0737,0.098,12.0832,2.8354,2.2825,0.3925,0.0834,0.077,0.234659,0.282542,0.300074,0.258239,0.29409,0.9204,0.4763,-0.015,0.017,0.002,0,1.1071,1.0209,0.2914162,-0.646,0.054
430603,2216,Don,Kelly,MIA,OF,L,0.019,0.059,0.101,0.048,0.067,0.208,0.221,0.143,0.135,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,37,0.63,0.2,1,0.003,0.0837,0.0867,0.1978,0.007,0.0092,0.0052,0.0074,0.8936,0.199,0.1494,0.0283,0.0097,0.0115,0.222527,0.294114,0.314637,0.269833,0.29419,0.0102,0.0057,-0.0006,-0.001,-0.0016,-0.009,0.0849,0.0844,0.27107127,-0.04,-0.005333333333
518170,5098,Jordany,Valdespin,MIA,2b,L,0.038,0.263,0.03,0.03,0.041,0.083,0.117,0.162,0.237,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,29,0.75,0.2,1,0.003,0.0636,0.0666,0.1711,0.009,0.0092,0.0065,0.0075,0.9105,0.226,0.1671,0.0368,0.0064,0.0156,0.248139,0.30345,0.354193,0.287109,0.31643,0.0239,0.0144,-0.0014,0.002,0.0006,-0.005,0.0963,0.0926,0.28770682,-0.025,0.003333333333
606466,13613,Ketel,Marte,ARI,2B,B,0.286,0.114,0.013,0.013,0.013,0.006,0.048,0.102,0.406,0,0,20.4,0,10.9,0,0,0,2.9,0,0,0.550497,23,0.79,34.1172,139.5,0,7.4237,7.4237,21.5182,0.6975,1.2834,1.1142,1.0109,129.2538,35.5688,26.502,7.1525,0.898,1.0163,0.275185,0.315711,0.368013,0.298021,0.33052,4.5189,2.1957,-0.038,0.257,0.219,-0.845,14.0209,11.8042,0.32073179,-2.3,0.5504966534
444482,2136,David,Peralta,ARI,RF,L,0.003,0.337,0.067,0.353,0.02,0.129,0.066,0.006,0.019,0,0,0,0,0,0,15.5,108.3,0,0,0,-5.15768,29,0.79,123.7842,528.9,1.5867,33.8797,35.4664,107.9514,4.2312,4.8659,2.0435,3.7281,483.4308,131.6407,85.4193,25.0426,6.8708,14.308,0.272303,0.325206,0.441322,0.32778,0.38807,6.1742,3.7045,-0.4322,1.058,0.6258,-2.572,60.4248,62.126,0.32154799,4.268,-5.1576804
408042,1698,Gerald,Laird,ARI,C,R,0.038,0.038,0.03,0.03,0.064,0.061,0.239,0.398,0.102,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,37,0.45,0.2,1,0.002,0.07,0.072,0.2113,0.008,0.0092,0.0065,0.0077,0.9059,0.2077,0.1474,0.044,0.0044,0.0119,0.22928,0.289546,0.32695,0.271355,0.30946,0.0137,0.0083,-0.0009,-0.002,-0.0029,0,0.0832,0.0852,0.28360371,-0.038,0.01666666667
630111,17171,Yasmany,Tomas,ARI,LF,R,0.001,0.003,0.062,0.088,0.396,0.358,0.068,0.011,0.013,0,0,0,0,0,103.2,0,8.6,3.6,0,0,-6.010375,26,0.79,115.3926,473.8,2.369,23.8132,26.1822,114.0834,2.369,4.359,1.55,3.5463,440.1526,117.2765,73.1359,23.9379,1.5729,18.6298,0.266441,0.30879,0.454948,0.323725,0.4108,3.7604,2.6024,-0.4341,-1.08,-1.5141,-8.374,52.4189,64.1257,0.31720655,2.238,-6.010375365
578570,12140,Juniel,Querecuto,TBA,SS,B,0.071,0.071,0.036,0.036,0.036,0.071,0.321,0.214,0.143,0,0,0,0,0.2,0,0,0,0,0,0,0.01,24,0.69,0.2,1,0.002,0.0528,0.0548,0.1973,0.006,0.0092,0.0063,0.0075,0.9255,0.213,0.1614,0.038,0.0056,0.008,0.230174,0.275515,0.309336,0.256768,0.29369,0.0101,0.0063,-0.0008,0.001,0.0002,-0.008,0.083,0.0786,0.2817095,-0.051,0.01
429713,2197,Grady,Sizemore,TBA,OF,L,0.165,0.193,0.033,0.049,0.116,0.175,0.085,0.052,0.132,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,34,0.67,0.2,1,0,0.0737,0.0737,0.2165,0.006,0.0092,0.0059,0.0072,0.9072,0.214,0.1459,0.0449,0.0032,0.02,0.235854,0.295382,0.358573,0.286091,0.33177,0.0137,0.0079,-0.0008,-0.001,-0.0018,-0.014,0.1007,0.0931,0.2861779,-0.026,-0.005333333333
430001,1849,Rickie,Weeks Jr.,TBA,1B,R,0.06,0.068,0.016,0.107,0.108,0.09,0.073,0.1,0.378,0,30.4,0,0,0,0,0,0,18.2,0,0,-4.6575,34,0.71,48.6,193.5,0,17.5287,17.5287,51.7405,2.9025,1.7802,1.1838,1.4488,170.4362,38.782,24.1836,7.8302,0.7241,6.0441,0.227539,0.307889,0.388358,0.304066,0.37298,3.2087,1.6164,-0.0745,0.083,0.0085,0.099,21.2677,20.8323,0.28692187,-2.225,-4.6575
543063,5343,Brandon,Crawford,SFN,SS,L,0.034,0.034,0.002,0.014,0.302,0.338,0.245,0.024,0.006,0,0,0,0,142.2,0,0,0,0,0,0,7.10937,30,0.86,142.1874,578.9,8.6835,42.8001,51.4836,117.2183,5.789,5.3259,2.4965,4.2835,514.8474,130.4637,85.8281,25.3412,6.5144,12.78,0.253397,0.325697,0.402387,0.310978,0.35913,4.9373,3.0778,-0.4357,0.834,0.3983,7.722,58.6206,63.1427,0.3024257,-3.354,7.10937
489067,6623,Ryan,Lollis,SFN,OF,L,0.08,0.08,0.04,0.04,0.04,0.08,0.28,0.28,0.08,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,30,0.79,0.2,1,0.004,0.0669,0.0709,0.1541,0.006,0.0092,0.0063,0.0075,0.9093,0.228,0.176,0.0363,0.0065,0.0092,0.250674,0.306806,0.335237,0.281769,0.3023,0.0111,0.0068,-0.0009,0,-0.0009,-0.006,0.0856,0.0856,0.29037823,-0.03,-0.005333333333
594940,12214,Daniel,Muno,NYN,3b,B,0.054,0.054,0.054,0.027,0.054,0.081,0.189,0.243,0.243,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,28,0.77,0.2,1,0.004,0.0997,0.1037,0.2272,0.009,0.0092,0.0064,0.0076,0.8733,0.1817,0.131,0.0335,0.0028,0.0144,0.208064,0.296287,0.302348,0.268217,0.29415,0.0144,0.0088,-0.001,0.001,0,-0.003,0.0859,0.08,0.26169248,-0.041,0.003333333333
624424,16376,Michael,Conforto,NYN,LF,L,0.003,0.054,0.099,0.007,0.127,0.349,0.302,0.035,0.025,0,0,0,0,0,31.1,10.4,10.4,30.5,0,0,-5.45504,24,0.76,82.296,334,1.336,28.2976,29.6336,68.582,3.34,3.0728,1.4475,2.4456,297.1334,76.8421,46.4066,16.6873,1.1169,12.6313,0.258607,0.330216,0.449815,0.334027,0.38798,2.5777,1.6274,-0.2453,0.648,0.4027,1.66,37.4807,42.1725,0.29405168,4.417,-5.455039608
430637,2234,Kelly,Johnson,NYN,2b,L,0.015,0.034,0.029,0.106,0.159,0.177,0.124,0.117,0.239,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,35,0.77,0.2,1,0.004,0.0718,0.0758,0.2218,0.006,0.0092,0.0052,0.0075,0.9055,0.2136,0.1415,0.0388,0.002,0.0313,0.235922,0.296947,0.386831,0.29528,0.34905,0.0091,0.0048,-0.0004,0,-0.0004,-0.01,0.1,0.1117,0.27625398,-0.019,0.003333333333
446263,2502,Lucas,Duda,NYN,1B,L,0.001,0.001,0.044,0.548,0.136,0.153,0.101,0.008,0.008,0,104.7,0,0,0,0,0,0,2.9,0,0,-9.068822,31,0.81,107.649,449,4.939,48.7817,53.7207,107.7554,6.735,4.1308,1.0908,3.1844,384.2691,92.9638,53.5036,18.5995,0.5113,20.3494,0.241917,0.342518,0.451844,0.339626,0.40461,1.5998,1.1163,-0.2685,0.305,0.0365,0.342,53.5045,60.2843,0.27998752,8.012,-9.068821911
476192,2783,Johnny,Monell,NYN,C,L,0.043,0.043,0.043,0.021,0.043,0.085,0.255,0.234,0.234,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,31,0.78,0.2,1,0.003,0.0668,0.0698,0.1961,0.007,0.0092,0.0064,0.0076,0.9092,0.2066,0.14,0.0406,0.0019,0.024,0.227192,0.285183,0.355411,0.278633,0.31523,0.0074,0.0041,-0.0005,0,-0.0005,0,0.0915,0.0991,0.26209272,-0.032,0.01666666667
425766,4556,James,Loney,NYN,1B,L,0.007,0.007,0.03,0.26,0.297,0.144,0.197,0.033,0.024,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,33,0.85,0.2,1,0.006,0.0518,0.0578,0.1142,0.007,0.0092,0.0034,0.0074,0.9243,0.251,0.1853,0.0441,0.002,0.0196,0.271482,0.316854,0.38705,0.30374,0.32094,0.0034,0.0023,-0.0006,-0.005,-0.0056,0.001,0.0951,0.1078,0.29001128,-0.012,-0.01666666667
434158,4747,Curtis,Granderson,NYN,CF,L,0.534,0.166,0.003,0.09,0.055,0.136,0.004,0.004,0.009,0,0,0,0,0,0,110.3,23.6,0,0,0,0.656554,36,0.85,133.9902,593.2,4.1524,66.8134,70.9658,128.9655,6.5252,5.4574,4.2301,3.9321,507.5469,119.461,71.5349,22.7563,2.886,22.2838,0.235365,0.334397,0.423286,0.327233,0.37112,5.833,3.1271,-0.2894,1.252,0.9626,-8.532,74.9681,62.6472,0.26976454,4.519,0.6565536
608325,17005,Gavin,Cecchini,NYN,SS,R,0.014,0.014,0.007,0.007,0.021,0.014,0.254,0.406,0.261,0,0,0,0,4.8,0,0,0,0,0,0,0.24219,23,0.76,4.8438,18.6,0,1.3163,1.3163,2.4825,0.093,0.1711,0.134,0.1445,16.9122,4.4302,3.2599,0.8375,0.0641,0.2687,0.261964,0.31624,0.366732,0.298991,0.31494,0.1659,0.1004,-0.0136,0.02,0.0064,-0.01,1.665,1.761,0.2909021,-0.292,0.24219
570560,11602,Carlos,Sanchez,CHA,2B,B,0.015,0.074,0.004,0.034,0.019,0.011,0.151,0.319,0.372,0,0,22.7,0,4.5,0,0,0,0,0,0,0.6048,25,0.8,27.216,105.5,0,5.4275,5.4275,22.4338,0.9495,0.9706,0.7635,0.8136,97.5459,23.936,17.031,4.6713,0.4451,1.7886,0.245383,0.289423,0.357409,0.281589,0.33359,2.198,1.215,-0.0866,-0.012,-0.0986,0.314,10.0402,9.9872,0.29873572,-3.169,0.6048
425560,1904,Adam,LaRoche,CHA,1B,L,0.009,0.011,0.016,0.603,0.156,0.115,0.033,0.035,0.022,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,37,0.74,0.2,1,0.004,0.1093,0.1133,0.26,0.007,0.0092,0.0025,0.0071,0.8701,0.1936,0.1197,0.0362,0.0018,0.0358,0.222548,0.31474,0.392006,0.307812,0.36915,0.0038,0.0024,-0.0005,-0.003,-0.0035,-0.001,0.1091,0.1171,0.27141383,-0.008,-0.01666666667
